reading_rank,selection_role,paper_id,queue_id,title,source_action,artifact_role,url,destination,source_authority,resolution_reason,broad_source_path,broad_source_format,method_source_path,method_source_format,method_source_sha256,method_source_bytes,method_source_origin,primary_url,full_text_url,doi,screened_credit
241,PRIMARY,P0015,RG6A99D9A8BA5D4438,Learning with Noisy Labels Revisited: A Study Using Real-World Human Annotations,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0015.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0015.pdf,PDF,sources/P0015.pdf,PDF,10901035EDC73E06CED8745C6C9F71B6FF2096F5B3824D063A0C0405281A5F69,1081214,BROAD_SOURCE,http://arxiv.org/abs/2110.12088,https://arxiv.org/pdf/2110.12088,10.48550/arxiv.2110.12088,NOT_ASSESSED_AT_BROAD_LEVEL
242,PRIMARY,P0282,RGAACBB453A3A5AD58,CurricularFace: Adaptive Curriculum Learning Loss for Deep Face Recognition,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0282.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0282.pdf,PDF,sources/P0282.pdf,PDF,1112820C48680E728C5D215FEF4D6F13A29156D3D1411A0E7522FFA40D205D98,2646136,BROAD_SOURCE,http://arxiv.org/abs/2004.00288,https://arxiv.org/pdf/2004.00288,10.48550/arxiv.2004.00288,NOT_ASSESSED_AT_BROAD_LEVEL
243,PRIMARY,P0474,RG0E4A6EDAE8FA4E36,Learning to Detect Noisy Labels Using Model-Based Features,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0474.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0474.pdf,PDF,sources/P0474.pdf,PDF,10CA24583D534554EBAD332BEEE222EED0DA9CCDE886FDCA0983A3AF64F1DEF8,991011,BROAD_SOURCE,http://dx.doi.org/10.18653/v1/2022.findings-emnlp.426,https://aclanthology.org/2022.findings-emnlp.426.pdf,10.18653/v1/2022.findings-emnlp.426,NOT_ASSESSED_AT_BROAD_LEVEL
244,PRIMARY,P0013,RGE2217F5FC7A86FF6,Rethinking Experience Replay: a Bag of Tricks for Continual Learning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0013.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0013.pdf,PDF,sources/P0013.pdf,PDF,95DE576AD60328631D44AA26F72AA158064C1E50644368CBB607EC4D3CDB5632,1870738,BROAD_SOURCE,https://doi.org/10.1109/icpr48806.2021.9412614,http://hdl.handle.net/11380/1211822,10.1109/icpr48806.2021.9412614;10.48550/arxiv.2010.05595,NOT_ASSESSED_AT_BROAD_LEVEL
245,PRIMARY,P0484,RGEFF631EEEB2AA8A0,Lightweight Dataset Pruning without Full Training via Example Difficulty and Prediction Uncertainty,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0484.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0484.pdf,PDF,sources/P0484.pdf,PDF,D097EF622B6C9272BE5C6CAABF6C51AB5990CC55FFE6AD8FDB9DC158CD3E0335,19316090,BROAD_SOURCE,http://arxiv.org/abs/2502.06905,https://arxiv.org/pdf/2502.06905,10.48550/arxiv.2502.06905,NOT_ASSESSED_AT_BROAD_LEVEL
246,PRIMARY,P0074,RG77AE73B03F823EFF,Tightening Control in Neyman--Pearson Linear Classification,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0074.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0074.pdf,PDF,sources/P0074.pdf,PDF,51EE8F3D704331CE718B314DF25891FA8A70F7C475954F63FDE897AA55DDF073,196471,BROAD_SOURCE,https://arxiv.org/abs/2607.03590,https://arxiv.org/pdf/2607.03590,10.48550/arxiv.2607.03590,NOT_ASSESSED_AT_BROAD_LEVEL
247,PRIMARY,P0143,RG9A3B6DE1F762B631,Learning from Training Dynamics: Identifying Mislabeled Data beyond Manually Designed Features,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0143.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0143.pdf,PDF,sources/P0143.pdf,PDF,52B62222BB7B29228D7D90BF13FD6FE3FFC636809EA3FEBCB2F892B5FBA043A7,919161,BROAD_SOURCE,https://doi.org/10.1609/aaai.v37i7.25972,https://ojs.aaai.org/index.php/AAAI/article/download/25972/25744,10.1609/aaai.v37i7.25972;10.48550/arxiv.2212.09321,NOT_ASSESSED_AT_BROAD_LEVEL
248,PRIMARY,P0179,RGE1754B60E20FCE30,Measuring Fine-Grained Relatedness in Multitask Learning via Data Attribution,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0179.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0179.pdf,PDF,sources/P0179.pdf,PDF,ACD6179F2C39B1A1F50513F3EA8F85AAE1A903287E926D252711856DFE4F480E,873573,BROAD_SOURCE,http://arxiv.org/abs/2505.21438,https://arxiv.org/pdf/2505.21438,10.48550/arxiv.2505.21438,NOT_ASSESSED_AT_BROAD_LEVEL
249,PRIMARY,P0341,RGC7F11FE79EDA608C,Partial AUC Maximization via Nonlinear Scoring Functions,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0341.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0341.pdf,PDF,sources/P0341.pdf,PDF,4EE441905BAD1D160FD04738404C33E437CF1262A70FD9EC3279DC8A8B2CC255,120623,BROAD_SOURCE,http://arxiv.org/abs/1806.04838,https://arxiv.org/pdf/1806.04838,10.48550/arxiv.1806.04838,NOT_ASSESSED_AT_BROAD_LEVEL
250,PRIMARY,P0411,RG61745A764A57C63A,Neyman-Pearson Classification under Both Null and Alternative Distributions Shift,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0411.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0411.pdf,PDF,sources/P0411.pdf,PDF,19D4AB51CDF5467A1164109D2716412FD21858093774C2BD757AB9F850FC2FDA,608257,BROAD_SOURCE,http://arxiv.org/abs/2511.06641,https://arxiv.org/pdf/2511.06641,10.48550/arxiv.2511.06641,NOT_ASSESSED_AT_BROAD_LEVEL
251,PRIMARY,P0182,RGEB6999CC457C81BD,Dynamically Composing Domain-Data Selection with Clean-Data Selection by “Co-Curricular Learning” for Neural Machine Translation,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0182.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0182.pdf,PDF,sources/P0182.pdf,PDF,DDEEBA48276D027A0726894BD2F75A528213C24A0BB124D82F46B8265E43829A,461892,BROAD_SOURCE,https://doi.org/10.18653/v1/p19-1123,https://www.aclweb.org/anthology/P19-1123.pdf,10.18653/v1/p19-1123;10.48550/arxiv.1906.01130,NOT_ASSESSED_AT_BROAD_LEVEL
252,PRIMARY,P0180,RG577A9ED140F0DFA8,Sample Selection Approach with Number of False Predictions for Learning with Noisy Labels,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0180.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0180.pdf,PDF,sources/P0180.pdf,PDF,B0910BB0953AA9E5617E171CA6AAD883459E156BB0D089881C93C305F8DACC9D,1543097,BROAD_SOURCE,https://doi.org/10.1587/transinf.2022edp7033,https://www.jstage.jst.go.jp/article/transinf/E105.D/10/E105.D_2022EDP7033/_pdf,10.1587/transinf.2022edp7033,NOT_ASSESSED_AT_BROAD_LEVEL
253,PRIMARY,P0250,RG83304EBD265BBE64,Unlabeled data selection for active learning in image classification,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0250.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0250.pdf,PDF,sources/P0250.pdf,PDF,61912506636095E8CD58FAD29E1863FB5E4B9B6307629D49AE9CD1BE6584C43D,1856946,BROAD_SOURCE,https://doi.org/10.1038/s41598-023-50598-z,https://www.nature.com/articles/s41598-023-50598-z.pdf,10.1038/s41598-023-50598-z;10.21203/rs.3.rs-2988304/v1,NOT_ASSESSED_AT_BROAD_LEVEL
254,PRIMARY,P0483,RG03F173486CBE53AB,Probabilistic Bilevel Coreset Selection,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0483.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0483.pdf,PDF,sources/P0483.pdf,PDF,3A5E9772891A0620A7FD7A331849016ED910AA556D4FE81E90E4B293589081E3,1931798,BROAD_SOURCE,http://arxiv.org/abs/2301.09880,https://arxiv.org/pdf/2301.09880,10.48550/arxiv.2301.09880,NOT_ASSESSED_AT_BROAD_LEVEL
255,PRIMARY,P0362,RGAB7127145C2EF6CD,SIGUA: Forgetting May Make Learning with Noisy Labels More Robust,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0362.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0362.pdf,PDF,sources/P0362.pdf,PDF,A734F362C482ABDD200DF607C0E3B67D6CDD4283F904B53F0448097C77BA02D4,3299795,BROAD_SOURCE,http://arxiv.org/abs/1809.11008,https://arxiv.org/pdf/1809.11008,10.48550/arxiv.1809.11008,NOT_ASSESSED_AT_BROAD_LEVEL
256,PRIMARY,P0429,RG7F3F7EB83A85BA9C,Class-Incremental Experience Replay for Continual Learning under Concept Drift,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0429.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0429.pdf,PDF,sources/P0429.pdf,PDF,ADBAA1A65921864024234B26F17BE09B6159EBC2F4B3415583F77737173C713E,513141,BROAD_SOURCE,https://doi.org/10.1109/cvprw53098.2021.00404,https://arxiv.org/pdf/2104.11861,10.1109/cvprw53098.2021.00404;10.48550/arxiv.2104.11861,NOT_ASSESSED_AT_BROAD_LEVEL
257,PRIMARY,P0300,RG2EEE50021E0C9BD8,Exploring Learning Complexity for Efficient Downstream Dataset Pruning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0300.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0300.pdf,PDF,sources/P0300.pdf,PDF,17555B7F7FDADC74E46CD50A13EAF2DBA174111078AE3BCD9985DAD9244292E1,3360253,BROAD_SOURCE,http://arxiv.org/abs/2402.05356,https://arxiv.org/pdf/2402.05356,10.48550/arxiv.2402.05356,NOT_ASSESSED_AT_BROAD_LEVEL
258,PRIMARY,P0115,RGBB134DBE39ADF510,Improving Data Quality with Training Dynamics of Gradient Boosting Decision Trees,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0115.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0115.pdf,PDF,sources/P0115.pdf,PDF,709D3B755F4F9581ECB25D235C4200CA2160F5DD59BEBC985031727E16208CE5,1324730,BROAD_SOURCE,http://arxiv.org/abs/2210.11327,https://arxiv.org/pdf/2210.11327,10.48550/arxiv.2210.11327,NOT_ASSESSED_AT_BROAD_LEVEL
259,PRIMARY,P0396,RGB1C4EE054F457F5A,LearnAlign: Data Selection for LLM Reinforcement Learning with Improved Gradient Alignment,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0396.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0396.pdf,PDF,sources/P0396.pdf,PDF,8FA14663E6A9FBF33A302646198C39662412EB05B18B2823EE5C110E01DB393D,2425589,BROAD_SOURCE,https://doi.org/10.18653/v1/2026.findings-acl.2009,https://aclanthology.org/2026.findings-acl.2009.pdf,10.18653/v1/2026.findings-acl.2009,NOT_ASSESSED_AT_BROAD_LEVEL
260,PRIMARY,P0245,RG258CEAA0B6502D28,Combating Noisy Labels with Sample Selection by Mining High-Discrepancy Examples,REUSE_VERIFIED_METHOD_PDF,METHOD_SOURCE,https://openaccess.thecvf.com/content/ICCV2023/papers/Xia_Combating_Noisy_Labels_with_Sample_Selection_by_Mining_High-Discrepancy_Examples_ICCV_2023_paper.pdf,sources/screened_anchor_overrides_v3/CW9E249AC4F35D83423946.pdf,PRIMARY_PUBLISHER,HASH_VALIDATED_METHOD_SOURCE_OVERRIDE,sources/P0245.html,HTML,sources/screened_anchor_overrides_v3/CW9E249AC4F35D83423946.pdf,PDF,1BF3F39454B23CF65E4E83B186CD14F35DB15C068575B026A6FA01F502ED96E2,1333414,VERIFIED_OVERRIDE,https://openaccess.thecvf.com/content/ICCV2023/html/Xia_Combating_Noisy_Labels_with_Sample_Selection_by_Mining_High-Discrepancy_Examples_ICCV_2023_paper.html,NOT_REPORTED_BY_SOURCE,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
261,PRIMARY,P0485,RGDEC48B539D1AAC51,Symbolic Mechanistic Data Attribution: Tracing Training Influence to Learned Behavioral Policies,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0485.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0485.pdf,PDF,sources/P0485.pdf,PDF,92FA6CBD6C1DB41E125DED3D182E781CEACAA36F1871D3F12C7D9F2EE45C6BBB,656109,BROAD_SOURCE,https://arxiv.org/abs/2606.29171,https://arxiv.org/pdf/2606.29171,10.48550/arxiv.2606.29171,NOT_ASSESSED_AT_BROAD_LEVEL
262,PRIMARY,P0224,RGB6D371B9EDD8E67A,NLU on Data Diets: Dynamic Data Subset Selection for NLP Classification Tasks,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0224.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0224.pdf,PDF,sources/P0224.pdf,PDF,8304CD21440159309636421640754C5CF77C239734B9CF2495AE2758CC2C0519,3326875,BROAD_SOURCE,https://doi.org/10.18653/v1/2023.sustainlp-1.9,https://aclanthology.org/2023.sustainlp-1.9.pdf,10.18653/v1/2023.sustainlp-1.9;10.48550/arxiv.2306.03208,NOT_ASSESSED_AT_BROAD_LEVEL
263,PRIMARY,P0307,RG1C4E771B353938DC,Task-moment mismatch: diagnosing failures of coverage-based methods on heavy-tailed distributions in coreset selection,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0307.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0307.pdf,PDF,sources/P0307.pdf,PDF,D99AA7337D07480C6294658D71197CCDBA2AF88E18425DA4AB7A221586C7E60B,1170213,BROAD_SOURCE,https://doi.org/10.1038/s41598-026-64763-7,https://www.nature.com/articles/s41598-026-64763-7_reference.pdf,10.1038/s41598-026-64763-7,NOT_ASSESSED_AT_BROAD_LEVEL
264,PRIMARY,P0306,RGD04565CD4B9DBD6B,Iterative Learning with Open-set Noisy Labels,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0306.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0306.pdf,PDF,sources/P0306.pdf,PDF,F21DE8BDBF4FA2D49E8FB175ED22770B1DAD61D3E49A611B0A309ED2728BC953,3052039,BROAD_SOURCE,https://doi.org/10.48550/arxiv.1804.00092,NOT_REPORTED_BY_SOURCE,10.48550/arxiv.1804.00092,NOT_ASSESSED_AT_BROAD_LEVEL
265,PRIMARY,P0067,RGDF86884201588E4B,Adaptive Ranking-based Sample Selection for Weakly Supervised Class-imbalanced Text Classification,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0067.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0067.pdf,PDF,sources/P0067.pdf,PDF,64FBCBB684508BC0D77EB9652366A191204198700447CA25F288696A0AA8F901,1267588,BROAD_SOURCE,https://doi.org/10.18653/v1/2022.findings-emnlp.119,https://aclanthology.org/2022.findings-emnlp.119.pdf,10.18653/v1/2022.findings-emnlp.119,NOT_ASSESSED_AT_BROAD_LEVEL
266,PRIMARY,P0116,RGD8453AB27200DCF8,InfoBatch: Lossless Training Speed Up by Unbiased Dynamic Data Pruning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0116.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0116.pdf,PDF,sources/P0116.pdf,PDF,B9F6140B13CD2F8E03C69A1285DA93F38C62A57E355C67C75CF84BD58DB90A32,3034129,BROAD_SOURCE,http://arxiv.org/abs/2303.04947,https://arxiv.org/pdf/2303.04947,10.48550/arxiv.2303.04947,NOT_ASSESSED_AT_BROAD_LEVEL
267,PRIMARY,P0374,RG47DA0D3E18674512,PICore: Physics-Informed Unsupervised Coreset Selection for Data Efficient Neural Operator Training,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0374.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0374.pdf,PDF,sources/P0374.pdf,PDF,D196DD705543C074CBCC713B9EA28B3599931D70B1A14600DD54D82CB5AB1496,3816890,BROAD_SOURCE,http://arxiv.org/abs/2507.17151,https://arxiv.org/pdf/2507.17151,10.48550/arxiv.2507.17151,NOT_ASSESSED_AT_BROAD_LEVEL
268,PRIMARY,P0186,RGC1E44488AAA2CD68,Neyman-Pearson Multi-class Classification via Cost-sensitive Learning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0186.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0186.pdf,PDF,sources/P0186.pdf,PDF,FE5FF9008A1C72D339BF5D38BF45F2906C7FBCCEE2EED9EDB455BE27E4E59C5C,2294965,BROAD_SOURCE,http://arxiv.org/abs/2111.04597,https://arxiv.org/pdf/2111.04597,10.1080/01621459.2024.2402567;10.48550/arxiv.2111.04597,NOT_ASSESSED_AT_BROAD_LEVEL
269,PRIMARY,P0318,RG200EB44A242AEFC7,Sample Selection for Fair and Robust Training,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0318.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0318.pdf,PDF,sources/P0318.pdf,PDF,400DA9CA8B5E2D5BEBCBA6FB022D3C6CD3D390857C336FA943A0BB46AA8DA28D,798525,BROAD_SOURCE,http://arxiv.org/abs/2110.14222,https://arxiv.org/pdf/2110.14222,10.48550/arxiv.2110.14222,NOT_ASSESSED_AT_BROAD_LEVEL
270,PRIMARY,P0435,RG86DA247B35C3DF85,When Dynamic Data Selection Meets Data Augmentation,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0435.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0435.pdf,PDF,sources/P0435.pdf,PDF,727173D8CC1DE0E2894B3D6E79EE949EDA376D3352F79206DB0858A94BC5F8EB,1325987,BROAD_SOURCE,http://arxiv.org/abs/2505.03809,https://arxiv.org/pdf/2505.03809,10.48550/arxiv.2505.03809,NOT_ASSESSED_AT_BROAD_LEVEL
271,PRIMARY,P0253,RG4E7AAB3589A6092D,Play it Straight: An Intelligent Data Pruning Technique for Green-AI,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0253.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0253.pdf,PDF,sources/P0253.pdf,PDF,AD6B4C1B75AEC0879590596394811C56618AE70D5A1BC56A4BA9EE2607C5211F,596275,BROAD_SOURCE,https://doi.org/10.1007/978-3-031-78977-9_5,https://link.springer.com/content/pdf/10.1007/978-3-031-78977-9_5.pdf,10.1007/978-3-031-78977-9_5,NOT_ASSESSED_AT_BROAD_LEVEL
272,PRIMARY,P0339,RGC0D4513EFDAC52B7,An Empirical Study of Example Forgetting during Deep Neural Network Learning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0339.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0339.pdf,PDF,sources/P0339.pdf,PDF,0CEEF9C602D22B977BAF61E1E62897EE0D3D1A043E93D34129B3A448A9120C89,1731989,BROAD_SOURCE,https://arxiv.org/abs/1812.05159,https://arxiv.org/pdf/1812.05159,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
273,PRIMARY,P0500,AX6987DB4646B2490F,GREATS: Online Selection of High-Quality Data for LLM Training in Every Iteration,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0500.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0500.pdf,PDF,sources/P0500.pdf,PDF,EE7336CAE82A2390065097122B29E8148F58F84E9CBF40A7E518ACC067508952,5269069,BROAD_SOURCE,https://proceedings.neurips.cc/paper_files/paper/2024/hash/ed165f2ff227cf36c7e3ef88957dadd9-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2024/file/ed165f2ff227cf36c7e3ef88957dadd9-Paper-Conference.pdf,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
274,PRIMARY,P0167,RG17ABC448C69B156F,MATES: Model-Aware Data Selection for Efficient Pretraining with Data Influence Models,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0167.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0167.pdf,PDF,sources/P0167.pdf,PDF,6A8BEC90FD1BF5EB6D86D776A585D0BDEF738C12DF58F4E7F090B012FAB5BF6F,1626783,BROAD_SOURCE,http://arxiv.org/abs/2406.06046,https://arxiv.org/pdf/2406.06046,10.48550/arxiv.2406.06046,NOT_ASSESSED_AT_BROAD_LEVEL
275,PRIMARY,P0450,RG2BD0F59797B19AD4,ELFS: Label-Free Coreset Selection with Proxy Training Dynamics,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0450.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0450.pdf,PDF,sources/P0450.pdf,PDF,A0C45F2C823A821C2D077F3CFEE9594E586EE1F80D97A8FD0DD4BB6A75CE6813,5168440,BROAD_SOURCE,http://arxiv.org/abs/2406.04273,https://arxiv.org/pdf/2406.04273,10.48550/arxiv.2406.04273,NOT_ASSESSED_AT_BROAD_LEVEL
276,PRIMARY,P0062,RGEE59DC67A0BBC200,From Quantity to Quality: Boosting LLM Performance with Self-Guided Data Selection for Instruction Tuning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0062.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0062.pdf,PDF,sources/P0062.pdf,PDF,F753EF1C539BE44CC86D2EFF6443D56575DE83AF5B29D55DCF08193986EF8499,10233849,BROAD_SOURCE,https://doi.org/10.18653/v1/2024.naacl-long.421,https://aclanthology.org/2024.naacl-long.421.pdf,10.18653/v1/2024.naacl-long.421;10.48550/arxiv.2308.12032,NOT_ASSESSED_AT_BROAD_LEVEL
