split,label,image_id,relative_path,absolute_path,file_size_bytes,width,height,aspect_ratio,sha1
train,Normal,00294728,train/Normal/00294728.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00294728.png,502473,480,576,0.833333,
train,Normal,00294881,train/Normal/00294881.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00294881.png,324429,480,576,0.833333,
train,Normal,00295030,train/Normal/00295030.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00295030.png,128382,352,288,1.222222,
train,Normal,00295244,train/Normal/00295244.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00295244.png,126568,352,288,1.222222,
train,Normal,00295578,train/Normal/00295578.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00295578.png,120973,352,288,1.222222,
train,Normal,00295735,train/Normal/00295735.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00295735.png,441557,720,576,1.25,
train,Normal,00295908,train/Normal/00295908.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00295908.png,118249,352,288,1.222222,
train,Normal,00295908__hn004,train/Normal/00295908__hn004.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00295908__hn004.png,118249,352,288,1.222222,
train,Normal,00296120,train/Normal/00296120.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00296120.png,428906,720,576,1.25,
train,Normal,00296322,train/Normal/00296322.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00296322.png,150757,352,288,1.222222,
train,Normal,00296371,train/Normal/00296371.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00296371.png,134878,352,288,1.222222,
train,Normal,00296607,train/Normal/00296607.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00296607.png,124211,352,288,1.222222,
train,Normal,00296893,train/Normal/00296893.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00296893.png,175652,352,288,1.222222,
train,Normal,00296935,train/Normal/00296935.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00296935.png,132158,352,288,1.222222,
train,Normal,00297282,train/Normal/00297282.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00297282.png,131094,352,288,1.222222,
train,Normal,00297595,train/Normal/00297595.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00297595.png,130851,352,288,1.222222,
train,Normal,00297718,train/Normal/00297718.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00297718.png,144815,352,288,1.222222,
train,Normal,00297766,train/Normal/00297766.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00297766.png,140043,352,288,1.222222,
train,Normal,00297988,train/Normal/00297988.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00297988.png,124025,352,288,1.222222,
train,Normal,00298392,train/Normal/00298392.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00298392.png,450991,720,576,1.25,
train,Normal,00298568,train/Normal/00298568.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00298568.png,478909,720,576,1.25,
train,Normal,00298653,train/Normal/00298653.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00298653.png,466629,720,576,1.25,
train,Normal,00298702,train/Normal/00298702.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00298702.png,148930,352,288,1.222222,
train,Normal,00298724,train/Normal/00298724.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00298724.png,130146,352,288,1.222222,
train,Normal,00299960,train/Normal/00299960.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00299960.png,139183,352,288,1.222222,
train,Normal,00299960__hn012,train/Normal/00299960__hn012.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00299960__hn012.png,139183,352,288,1.222222,
train,Normal,00300113,train/Normal/00300113.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00300113.png,155725,352,288,1.222222,
train,Normal,00300708,train/Normal/00300708.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00300708.png,159727,352,288,1.222222,
train,Normal,00300724,train/Normal/00300724.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00300724.png,136260,352,288,1.222222,
train,Normal,00301286,train/Normal/00301286.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00301286.png,288840,480,576,0.833333,
train,Normal,00302088,train/Normal/00302088.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00302088.png,169888,352,288,1.222222,
train,Normal,00302995,train/Normal/00302995.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00302995.png,136695,352,288,1.222222,
train,Normal,00303172,train/Normal/00303172.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00303172.png,302781,480,576,0.833333,
train,Normal,00305399,train/Normal/00305399.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00305399.png,408736,480,576,0.833333,
train,Normal,00305408,train/Normal/00305408.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00305408.png,300939,480,576,0.833333,
train,Normal,00305412,train/Normal/00305412.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00305412.png,296364,480,576,0.833333,
train,Normal,00305582,train/Normal/00305582.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00305582.png,203138,352,288,1.222222,
train,Normal,00306064,train/Normal/00306064.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00306064.png,193319,352,288,1.222222,
train,Normal,00306407,train/Normal/00306407.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00306407.png,156427,352,288,1.222222,
train,Normal,00306432,train/Normal/00306432.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00306432.png,156114,352,288,1.222222,
train,Normal,00306773,train/Normal/00306773.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00306773.png,161258,352,288,1.222222,
train,Normal,00306790,train/Normal/00306790.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00306790.png,163663,352,288,1.222222,
train,Normal,00307410,train/Normal/00307410.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00307410.png,200379,352,288,1.222222,
train,Normal,00308456,train/Normal/00308456.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00308456.png,173967,352,288,1.222222,
train,Normal,00308518,train/Normal/00308518.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00308518.png,312372,480,576,0.833333,
train,Normal,00308539,train/Normal/00308539.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00308539.png,300964,480,576,0.833333,
train,Normal,00310064,train/Normal/00310064.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00310064.png,111426,352,288,1.222222,
train,Normal,00311150,train/Normal/00311150.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00311150.png,94819,352,288,1.222222,
train,Normal,00312268,train/Normal/00312268.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00312268.png,137191,352,288,1.222222,
train,Normal,00312330,train/Normal/00312330.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00312330.png,123462,352,288,1.222222,
train,Normal,00312330__hn017,train/Normal/00312330__hn017.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00312330__hn017.png,123462,352,288,1.222222,
train,Normal,00312436,train/Normal/00312436.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00312436.png,287632,480,576,0.833333,
train,Normal,00312438,train/Normal/00312438.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00312438.png,300519,480,576,0.833333,
train,Normal,00312884,train/Normal/00312884.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00312884.png,141729,352,288,1.222222,
train,Normal,00313362,train/Normal/00313362.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00313362.png,124310,352,288,1.222222,
train,Normal,00313509,train/Normal/00313509.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00313509.png,151520,352,288,1.222222,
train,Normal,00313628,train/Normal/00313628.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00313628.png,116422,352,288,1.222222,
train,Normal,00313631,train/Normal/00313631.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00313631.png,109710,352,288,1.222222,
train,Normal,00313768,train/Normal/00313768.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00313768.png,148077,352,288,1.222222,
train,Normal,00313867,train/Normal/00313867.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00313867.png,144816,352,288,1.222222,
train,Normal,00314059,train/Normal/00314059.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00314059.png,131427,352,288,1.222222,
train,Normal,00314262,train/Normal/00314262.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00314262.png,136096,352,288,1.222222,
train,Normal,00314262__hn002,train/Normal/00314262__hn002.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00314262__hn002.png,136096,352,288,1.222222,
train,Normal,00314328,train/Normal/00314328.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00314328.png,135921,352,288,1.222222,
train,Normal,00314626,train/Normal/00314626.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00314626.png,160128,352,288,1.222222,
train,Normal,00314643,train/Normal/00314643.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00314643.png,141259,352,288,1.222222,
train,Normal,00314789,train/Normal/00314789.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00314789.png,130680,352,288,1.222222,
train,Normal,00314950,train/Normal/00314950.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00314950.png,131627,352,288,1.222222,
train,Normal,00314982,train/Normal/00314982.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00314982.png,179043,352,288,1.222222,
train,Normal,00315066,train/Normal/00315066.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00315066.png,156562,352,288,1.222222,
train,Normal,00315086,train/Normal/00315086.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00315086.png,135790,352,288,1.222222,
train,Normal,00315275,train/Normal/00315275.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00315275.png,121179,352,288,1.222222,
train,Normal,00315400,train/Normal/00315400.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00315400.png,127616,352,288,1.222222,
train,Normal,00315540,train/Normal/00315540.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00315540.png,186251,352,288,1.222222,
train,Normal,00315548,train/Normal/00315548.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00315548.png,196264,352,288,1.222222,
train,Normal,00315592,train/Normal/00315592.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00315592.png,144604,352,288,1.222222,
train,Normal,00315752,train/Normal/00315752.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00315752.png,133016,352,288,1.222222,
train,Normal,00315784,train/Normal/00315784.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00315784.png,127391,352,288,1.222222,
train,Normal,00315823,train/Normal/00315823.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00315823.png,121316,352,288,1.222222,
train,Normal,00315894,train/Normal/00315894.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00315894.png,120211,352,288,1.222222,
train,Normal,00316047,train/Normal/00316047.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00316047.png,142252,352,288,1.222222,
train,Normal,00317310,train/Normal/00317310.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00317310.png,114747,352,288,1.222222,
train,Normal,00317503,train/Normal/00317503.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00317503.png,134650,352,288,1.222222,
train,Normal,00317604,train/Normal/00317604.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00317604.png,169277,352,288,1.222222,
train,Normal,00317647,train/Normal/00317647.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00317647.png,110467,352,288,1.222222,
train,Normal,00317668,train/Normal/00317668.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00317668.png,129699,352,288,1.222222,
train,Normal,00317810,train/Normal/00317810.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00317810.png,191436,352,288,1.222222,
train,Normal,00317919,train/Normal/00317919.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00317919.png,139050,352,288,1.222222,
train,Normal,00318080,train/Normal/00318080.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00318080.png,128522,352,288,1.222222,
train,Normal,00318339,train/Normal/00318339.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00318339.png,152424,352,288,1.222222,
train,Normal,00318357,train/Normal/00318357.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00318357.png,131103,352,288,1.222222,
train,Normal,00318442,train/Normal/00318442.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00318442.png,109594,352,288,1.222222,
train,Normal,00318822,train/Normal/00318822.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00318822.png,125878,352,288,1.222222,
train,Normal,00319040,train/Normal/00319040.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00319040.png,108379,352,288,1.222222,
train,Normal,00319129,train/Normal/00319129.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00319129.png,122288,352,288,1.222222,
train,Normal,00319182,train/Normal/00319182.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00319182.png,134092,352,288,1.222222,
train,Normal,00319302,train/Normal/00319302.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00319302.png,158511,352,288,1.222222,
train,Normal,00319318,train/Normal/00319318.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00319318.png,146166,352,288,1.222222,
train,Normal,00319353,train/Normal/00319353.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00319353.png,132802,352,288,1.222222,
train,Normal,00319431,train/Normal/00319431.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00319431.png,116691,352,288,1.222222,
train,Normal,00319459,train/Normal/00319459.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00319459.png,111180,352,288,1.222222,
train,Normal,00319480,train/Normal/00319480.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00319480.png,122916,352,288,1.222222,
train,Normal,00319587,train/Normal/00319587.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00319587.png,144913,352,288,1.222222,
train,Normal,00319648,train/Normal/00319648.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00319648.png,131646,352,288,1.222222,
train,Normal,00319692,train/Normal/00319692.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00319692.png,86390,352,288,1.222222,
train,Normal,00320014,train/Normal/00320014.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00320014.png,470963,480,576,0.833333,
train,Normal,00320042,train/Normal/00320042.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00320042.png,514386,480,576,0.833333,
train,Normal,00320066,train/Normal/00320066.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00320066.png,494327,480,576,0.833333,
train,Normal,00320225,train/Normal/00320225.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00320225.png,390206,480,576,0.833333,
train,Normal,00320598,train/Normal/00320598.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00320598.png,112236,352,288,1.222222,
train,Normal,00320863,train/Normal/00320863.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00320863.png,308843,480,576,0.833333,
train,Normal,00320981,train/Normal/00320981.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00320981.png,287335,480,576,0.833333,
train,Normal,00321003,train/Normal/00321003.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00321003.png,313206,480,576,0.833333,
train,Normal,00321463,train/Normal/00321463.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00321463.png,184366,352,288,1.222222,
train,Normal,00321691,train/Normal/00321691.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00321691.png,388737,480,576,0.833333,
train,Normal,00321799,train/Normal/00321799.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00321799.png,314497,480,576,0.833333,
train,Normal,00321801,train/Normal/00321801.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00321801.png,298584,480,576,0.833333,
train,Normal,00322016,train/Normal/00322016.png,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\datasets\stage1_gate_hn_backflow\yolo11l_gate2_hn02\train\Normal\00322016.png,317630,480,576,0.833333,
