rank,sample_id,y_true,oof_fold,oof_group_id,train_primary_class,dynamic_bucket,mean_p_defect,correct_rate,std_p_defect,raw_score,method,method_eligible_pool_id
57001,Det/images/normal_train/00796327.png,0,04,filename_bucket_1000:796,Normal,easy_clean,0.0001595862,1.0,0.0003566873,0.0003191724000000118,Boundary-0.5-Clean,clean_normal
57002,Det/images/normal_train/00412762.png,0,06,filename_bucket_1000:412,Normal,easy_clean,0.0001595813,1.0,0.000261931,0.0003191625999999781,Boundary-0.5-Clean,clean_normal
57003,Det/images/normal_train/01298948.png,0,00,filename_bucket_1000:1298,Normal,easy_clean,0.0001595728,1.0,0.0002916484,0.0003191456000000148,Boundary-0.5-Clean,clean_normal
57004,Det/images/normal_train/00819241.png,0,07,filename_bucket_1000:819,Normal,easy_clean,0.0001595213,1.0,0.000244545,0.00031904260000004125,Boundary-0.5-Clean,clean_normal
57005,Det/images/normal_train/00262771.png,0,04,filename_bucket_1000:262,Normal,easy_clean,0.0001593637,1.0,0.0005498426,0.00031872740000005173,Boundary-0.5-Clean,clean_normal
57006,Det/images/normal_train/00267869.png,0,07,filename_bucket_1000:267,Normal,easy_clean,0.000159129,1.0,0.0002385499,0.0003182579999999602,Boundary-0.5-Clean,clean_normal
57007,Det/images/normal_train/00909682.png,0,00,filename_bucket_1000:909,Normal,easy_clean,0.0001591216,1.0,0.0002597456,0.00031824319999995687,Boundary-0.5-Clean,clean_normal
57008,Det/images/normal_train/00618535.png,0,04,filename_bucket_1000:618,Normal,easy_clean,0.0001590644,1.0,0.0002053606,0.0003181288000000393,Boundary-0.5-Clean,clean_normal
57009,Det/images/normal_train/01242471.png,0,02,filename_bucket_1000:1242,Normal,easy_clean,0.0001590419,1.0,0.0002712857,0.0003180837999999797,Boundary-0.5-Clean,clean_normal
57010,Det/images/normal_train/00261402.png,0,00,filename_bucket_1000:261,Normal,easy_clean,0.0001589118,1.0,0.0002374479,0.000317823599999989,Boundary-0.5-Clean,clean_normal
57011,Det/images/normal_train/01239783.png,0,04,filename_bucket_1000:1239,Normal,easy_clean,0.0001587995,1.0,0.0002653563,0.00031759899999994623,Boundary-0.5-Clean,clean_normal
57012,Det/images/normal_train/00271708.png,0,03,filename_bucket_1000:271,Normal,easy_clean,0.0001586952,1.0,0.0005632538,0.00031739040000000607,Boundary-0.5-Clean,clean_normal
57013,Det/images/normal_train/00880629.png,0,07,filename_bucket_1000:880,Normal,easy_clean,0.0001582121,1.0,0.0009762174,0.0003164241999999984,Boundary-0.5-Clean,clean_normal
57014,Det/images/normal_train/00757761.png,0,05,filename_bucket_1000:757,Normal,easy_clean,0.0001575583,1.0,0.000276507,0.0003151166000000538,Boundary-0.5-Clean,clean_normal
57015,Det/images/normal_train/00610507.png,0,05,filename_bucket_1000:610,Normal,easy_clean,0.0001574639,1.0,0.0002411593,0.00031492779999997556,Boundary-0.5-Clean,clean_normal
57016,Det/images/normal_train/00799344.png,0,09,filename_bucket_1000:799,Normal,easy_clean,0.0001573854,1.0,0.0003131252,0.0003147707999999749,Boundary-0.5-Clean,clean_normal
57017,Det/images/normal_train/00532040.png,0,07,filename_bucket_1000:532,Normal,easy_clean,0.0001570847,1.0,0.0002257571,0.00031416939999995286,Boundary-0.5-Clean,clean_normal
57018,Det/images/normal_train/00822493.png,0,08,filename_bucket_1000:822,Normal,easy_clean,0.0001570302,1.0,0.0002720091,0.000314060400000038,Boundary-0.5-Clean,clean_normal
57019,Det/images/normal_train/00412009.png,0,06,filename_bucket_1000:412,Normal,easy_clean,0.0001565254,1.0,0.0001940002,0.0003130507999999921,Boundary-0.5-Clean,clean_normal
57020,Det/images/normal_train/00826079.png,0,03,filename_bucket_1000:826,Normal,easy_clean,0.0001563814,1.0,0.0002770041,0.00031276280000003265,Boundary-0.5-Clean,clean_normal
57021,Det/images/normal_train/00531735.png,0,04,filename_bucket_1000:531,Normal,easy_clean,0.0001563617,1.0,0.0002374819,0.0003127233999999923,Boundary-0.5-Clean,clean_normal
57022,Det/images/normal_train/00266769.png,0,01,filename_bucket_1000:266,Normal,easy_clean,0.0001563532,1.0,0.0006150262,0.00031270640000002903,Boundary-0.5-Clean,clean_normal
57023,Det/images/normal_train/00853052.png,0,00,filename_bucket_1000:853,Normal,easy_clean,0.0001563272,1.0,0.000263467,0.0003126543999999454,Boundary-0.5-Clean,clean_normal
57024,Det/images/normal_train/00527857.png,0,07,filename_bucket_1000:527,Normal,easy_clean,0.0001561462,1.0,0.0003628114,0.0003122923999999694,Boundary-0.5-Clean,clean_normal
57025,Det/images/normal_train/01230657.png,0,01,filename_bucket_1000:1230,Normal,easy_clean,0.0001560363,1.0,0.0015575427,0.0003120725999999907,Boundary-0.5-Clean,clean_normal
57026,Det/images/normal_train/01074699.png,0,04,filename_bucket_1000:1074,Normal,easy_clean,0.0001558952,1.0,0.0003198942,0.00031179039999995606,Boundary-0.5-Clean,clean_normal
57027,Det/images/normal_train/01155450.png,0,07,filename_bucket_1000:1155,Normal,easy_clean,0.0001556934,1.0,0.0010990797,0.00031138679999997976,Boundary-0.5-Clean,clean_normal
57028,Det/images/normal_train/00480371.png,0,07,filename_bucket_1000:480,Normal,easy_clean,0.0001552458,1.0,0.0007176005,0.00031049159999996245,Boundary-0.5-Clean,clean_normal
57029,Det/images/normal_train/00825746.png,0,02,filename_bucket_1000:825,Normal,easy_clean,0.0001550739,1.0,0.0003899285,0.00031014780000004905,Boundary-0.5-Clean,clean_normal
57030,Det/images/normal_train/00272180.png,0,00,filename_bucket_1000:272,Normal,easy_clean,0.0001550451,1.0,0.0002668781,0.00031009019999994614,Boundary-0.5-Clean,clean_normal
57031,Det/images/normal_train/00530047.png,0,01,filename_bucket_1000:530,Normal,easy_clean,0.0001548736,1.0,0.0003045478,0.0003097471999999879,Boundary-0.5-Clean,clean_normal
57032,Det/images/normal_train/00296633.png,0,01,filename_bucket_1000:296,Normal,easy_clean,0.0001548164,1.0,0.0004009196,0.0003096327999999593,Boundary-0.5-Clean,clean_normal
57033,Det/images/normal_train/00861943.png,0,09,filename_bucket_1000:861,Normal,easy_clean,0.0001546584,1.0,0.0002606899,0.0003093168000000146,Boundary-0.5-Clean,clean_normal
57034,Det/images/normal_train/00266219.png,0,01,filename_bucket_1000:266,Normal,easy_clean,0.0001542564,1.0,0.0006212258,0.0003085127999999937,Boundary-0.5-Clean,clean_normal
57035,Det/images/normal_train/00618387.png,0,04,filename_bucket_1000:618,Normal,easy_clean,0.0001541727,1.0,0.0001885431,0.00030834540000002075,Boundary-0.5-Clean,clean_normal
57036,Det/images/normal_train/00565214.png,0,04,filename_bucket_1000:565,Normal,easy_clean,0.0001541579,1.0,0.0002920232,0.00030831580000001413,Boundary-0.5-Clean,clean_normal
57037,Det/images/normal_train/00262296.png,0,04,filename_bucket_1000:262,Normal,easy_clean,0.0001541362,1.0,0.0002915947,0.0003082723999999759,Boundary-0.5-Clean,clean_normal
57038,Det/images/normal_train/01230774.png,0,01,filename_bucket_1000:1230,Normal,easy_clean,0.0001541187,1.0,0.0012317977,0.0003082373999999666,Boundary-0.5-Clean,clean_normal
57039,Det/images/normal_train/00505549.png,0,05,filename_bucket_1000:505,Normal,easy_clean,0.0001540092,1.0,0.0002633935,0.0003080184000000541,Boundary-0.5-Clean,clean_normal
57040,Det/images/normal_train/01240816.png,0,03,filename_bucket_1000:1240,Normal,easy_clean,0.0001539886,1.0,0.0009656209,0.00030797719999997586,Boundary-0.5-Clean,clean_normal
57041,Det/images/normal_train/00505519.png,0,05,filename_bucket_1000:505,Normal,easy_clean,0.0001537247,1.0,0.0008030308,0.0003074494000000483,Boundary-0.5-Clean,clean_normal
57042,Det/images/normal_train/00516330.png,0,04,filename_bucket_1000:516,Normal,easy_clean,0.000153287,1.0,0.0003328713,0.0003065740000000039,Boundary-0.5-Clean,clean_normal
57043,Det/images/normal_train/00880650.png,0,07,filename_bucket_1000:880,Normal,easy_clean,0.0001531037,1.0,0.0005182229,0.00030620739999998037,Boundary-0.5-Clean,clean_normal
57044,Det/images/normal_train/00796593.png,0,04,filename_bucket_1000:796,Normal,easy_clean,0.0001530368,1.0,0.0002908165,0.00030607360000001194,Boundary-0.5-Clean,clean_normal
57045,Det/images/normal_train/00261517.png,0,00,filename_bucket_1000:261,Normal,easy_clean,0.0001528294,1.0,0.000215039,0.0003056587999999971,Boundary-0.5-Clean,clean_normal
57046,Det/images/normal_train/00822693.png,0,08,filename_bucket_1000:822,Normal,easy_clean,0.0001527207,1.0,0.000285877,0.000305441399999995,Boundary-0.5-Clean,clean_normal
57047,Det/images/normal_train/00529081.png,0,03,filename_bucket_1000:529,Normal,easy_clean,0.0001527021,1.0,0.0006216778,0.00030540420000002566,Boundary-0.5-Clean,clean_normal
57048,Det/images/normal_train/01242146.png,0,02,filename_bucket_1000:1242,Normal,easy_clean,0.0001526261,1.0,0.0002496932,0.00030525219999999464,Boundary-0.5-Clean,clean_normal
57049,Det/images/normal_train/00264891.png,0,07,filename_bucket_1000:264,Normal,easy_clean,0.0001525979,1.0,0.0001751734,0.000305195799999991,Boundary-0.5-Clean,clean_normal
57050,Det/images/normal_train/00265084.png,0,05,filename_bucket_1000:265,Normal,easy_clean,0.0001521743,1.0,0.0002808832,0.00030434859999994845,Boundary-0.5-Clean,clean_normal
57051,Det/images/normal_train/00186379.png,0,01,filename_bucket_1000:186,Normal,easy_clean,0.0001517941,1.0,0.0008261965,0.0003035881999999823,Boundary-0.5-Clean,clean_normal
57052,Det/images/normal_train/00495124.png,0,08,filename_bucket_1000:495,Normal,easy_clean,0.0001514039,1.0,0.0002830257,0.0003028078000000267,Boundary-0.5-Clean,clean_normal
57053,Det/images/normal_train/00371238.png,0,00,filename_bucket_1000:371,Normal,easy_clean,0.0001512535,1.0,0.000279472,0.0003025070000000074,Boundary-0.5-Clean,clean_normal
57054,Det/images/normal_train/00265781.png,0,05,filename_bucket_1000:265,Normal,easy_clean,0.0001509573,1.0,0.0002351798,0.00030191459999995285,Boundary-0.5-Clean,clean_normal
57055,Det/images/normal_train/00856843.png,0,08,filename_bucket_1000:856,Normal,easy_clean,0.0001506461,1.0,0.0004749082,0.0003012921999999696,Boundary-0.5-Clean,clean_normal
57056,Det/images/normal_train/00484942.png,0,07,filename_bucket_1000:484,Normal,easy_clean,0.0001505122,1.0,0.0005429134,0.0003010244000000162,Boundary-0.5-Clean,clean_normal
57057,Det/images/normal_train/00765050.png,0,08,filename_bucket_1000:765,Normal,easy_clean,0.0001503108,1.0,0.0005240315,0.00030062159999999505,Boundary-0.5-Clean,clean_normal
57058,Det/images/normal_train/00823509.png,0,02,filename_bucket_1000:823,Normal,easy_clean,0.0001503048,1.0,0.0002349097,0.00030060960000000136,Boundary-0.5-Clean,clean_normal
57059,Det/images/normal_train/00610193.png,0,05,filename_bucket_1000:610,Normal,easy_clean,0.0001501875,1.0,0.0002244764,0.0003003750000000194,Boundary-0.5-Clean,clean_normal
57060,Det/images/normal_train/01298318.png,0,00,filename_bucket_1000:1298,Normal,easy_clean,0.0001500933,1.0,0.0002037569,0.0003001865999999742,Boundary-0.5-Clean,clean_normal
57061,Det/images/normal_train/00739102.png,0,00,filename_bucket_1000:739,Normal,easy_clean,0.0001498817,1.0,0.0001937234,0.00029976340000004154,Boundary-0.5-Clean,clean_normal
57062,Det/images/normal_train/00575005.png,0,00,filename_bucket_1000:575,Normal,easy_clean,0.0001497888,1.0,0.0002845041,0.00029957759999998945,Boundary-0.5-Clean,clean_normal
57063,Det/images/normal_train/00253913.png,0,09,filename_bucket_1000:253,Normal,easy_clean,0.0001492535,1.0,0.0011020132,0.0002985070000000034,Boundary-0.5-Clean,clean_normal
57064,Det/images/normal_train/01241838.png,0,09,filename_bucket_1000:1241,Normal,easy_clean,0.0001491515,1.0,0.0002253263,0.00029830299999999976,Boundary-0.5-Clean,clean_normal
57065,Det/images/normal_train/01231593.png,0,09,filename_bucket_1000:1231,Normal,easy_clean,0.0001480256,1.0,0.0006187599,0.0002960511999999804,Boundary-0.5-Clean,clean_normal
57066,Det/images/normal_train/00295758.png,0,03,filename_bucket_1000:295,Normal,easy_clean,0.0001480232,1.0,0.0002468106,0.00029604640000002735,Boundary-0.5-Clean,clean_normal
57067,Det/images/normal_train/00460147.png,0,09,filename_bucket_1000:460,Normal,easy_clean,0.0001477778,1.0,0.0002984624,0.00029555560000005254,Boundary-0.5-Clean,clean_normal
57068,Det/images/normal_train/00844183.png,0,00,filename_bucket_1000:844,Normal,easy_clean,0.0001476809,1.0,0.0002295653,0.00029536180000000467,Boundary-0.5-Clean,clean_normal
57069,Det/images/normal_train/00252411.png,0,08,filename_bucket_1000:252,Normal,easy_clean,0.0001472689,1.0,0.000251441,0.0002945377999999943,Boundary-0.5-Clean,clean_normal
57070,Det/images/normal_train/00861982.png,0,09,filename_bucket_1000:861,Normal,easy_clean,0.0001469683,1.0,0.0002281071,0.0002939365999999888,Boundary-0.5-Clean,clean_normal
57071,Det/images/normal_train/00447125.png,0,05,filename_bucket_1000:447,Normal,easy_clean,0.0001469654,1.0,0.0002484549,0.000293930799999953,Boundary-0.5-Clean,clean_normal
57072,Det/images/normal_train/01246774.png,0,01,filename_bucket_1000:1246,Normal,easy_clean,0.0001462736,1.0,0.0003065632,0.0002925472000000484,Boundary-0.5-Clean,clean_normal
57073,Det/images/normal_train/00262613.png,0,04,filename_bucket_1000:262,Normal,easy_clean,0.0001462702,1.0,0.0002871474,0.0002925404000000409,Boundary-0.5-Clean,clean_normal
57074,Det/images/normal_train/00535135.png,0,02,filename_bucket_1000:535,Normal,easy_clean,0.0001462523,1.0,0.0002837346,0.00029250459999996536,Boundary-0.5-Clean,clean_normal
57075,Det/images/normal_train/00971138.png,0,02,filename_bucket_1000:971,Normal,easy_clean,0.0001460987,1.0,0.0003234416,0.00029219739999997163,Boundary-0.5-Clean,clean_normal
57076,Det/images/normal_train/00796787.png,0,04,filename_bucket_1000:796,Normal,easy_clean,0.0001457025,1.0,0.000444998,0.00029140500000002234,Boundary-0.5-Clean,clean_normal
57077,Det/images/normal_train/00514165.png,0,02,filename_bucket_1000:514,Normal,easy_clean,0.0001455088,1.0,0.0002886884,0.00029101760000005417,Boundary-0.5-Clean,clean_normal
57078,Det/images/normal_train/00850003.png,0,07,filename_bucket_1000:850,Normal,easy_clean,0.0001447069,1.0,0.0002524645,0.0002894138000000268,Boundary-0.5-Clean,clean_normal
57079,Det/images/normal_train/00566339.png,0,07,filename_bucket_1000:566,Normal,easy_clean,0.0001445777,1.0,0.0002049636,0.000289155399999963,Boundary-0.5-Clean,clean_normal
57080,Det/images/normal_train/01231585.png,0,09,filename_bucket_1000:1231,Normal,easy_clean,0.0001445564,1.0,0.0003869954,0.00028911279999999095,Boundary-0.5-Clean,clean_normal
57081,Det/images/normal_train/00618587.png,0,04,filename_bucket_1000:618,Normal,easy_clean,0.0001442877,1.0,0.0001890746,0.0002885754000000462,Boundary-0.5-Clean,clean_normal
57082,Det/images/normal_train/00610191.png,0,05,filename_bucket_1000:610,Normal,easy_clean,0.0001442184,1.0,0.0002589854,0.0002884368000000137,Boundary-0.5-Clean,clean_normal
57083,Det/images/normal_train/00619060.png,0,04,filename_bucket_1000:619,Normal,easy_clean,0.000144075,1.0,0.0001973099,0.00028815000000004254,Boundary-0.5-Clean,clean_normal
57084,Det/images/normal_train/00272117.png,0,00,filename_bucket_1000:272,Normal,easy_clean,0.0001438205,1.0,0.0002833203,0.00028764100000000514,Boundary-0.5-Clean,clean_normal
57085,Det/images/normal_train/00272039.png,0,00,filename_bucket_1000:272,Normal,easy_clean,0.0001436425,1.0,0.0002802757,0.0002872849999999705,Boundary-0.5-Clean,clean_normal
57086,Det/images/normal_train/00618841.png,0,04,filename_bucket_1000:618,Normal,easy_clean,0.0001434843,1.0,0.0001991626,0.0002869685999999927,Boundary-0.5-Clean,clean_normal
57087,Det/images/normal_train/00261404.png,0,00,filename_bucket_1000:261,Normal,easy_clean,0.0001432728,1.0,0.0002536538,0.00028654559999996554,Boundary-0.5-Clean,clean_normal
57088,Det/images/normal_train/00261755.png,0,00,filename_bucket_1000:261,Normal,easy_clean,0.0001431938,1.0,0.0003134873,0.0002863875999999932,Boundary-0.5-Clean,clean_normal
57089,Det/images/normal_train/00576818.png,0,04,filename_bucket_1000:576,Normal,easy_clean,0.0001431009,1.0,0.0003983912,0.00028620180000005213,Boundary-0.5-Clean,clean_normal
57090,Det/images/normal_train/00527736.png,0,07,filename_bucket_1000:527,Normal,easy_clean,0.0001430061,1.0,0.000270513,0.0002860122000000187,Boundary-0.5-Clean,clean_normal
57091,Det/images/normal_train/00261029.png,0,00,filename_bucket_1000:261,Normal,easy_clean,0.0001427272,1.0,0.0002504626,0.0002854544000000514,Boundary-0.5-Clean,clean_normal
57092,Det/images/normal_train/00575044.png,0,00,filename_bucket_1000:575,Normal,easy_clean,0.0001423314,1.0,0.0004414943,0.00028466279999994626,Boundary-0.5-Clean,clean_normal
57093,Det/images/normal_train/00537658.png,0,09,filename_bucket_1000:537,Normal,easy_clean,0.000141846,1.0,0.0002194311,0.00028369200000000205,Boundary-0.5-Clean,clean_normal
57094,Det/images/normal_train/00537655.png,0,09,filename_bucket_1000:537,Normal,easy_clean,0.0001418029,1.0,0.0002196833,0.00028360579999997526,Boundary-0.5-Clean,clean_normal
57095,Det/images/normal_train/00768158.png,0,08,filename_bucket_1000:768,Normal,easy_clean,0.000141655,1.0,0.0004444699,0.0002833100000000366,Boundary-0.5-Clean,clean_normal
57096,Det/images/normal_train/00480372.png,0,07,filename_bucket_1000:480,Normal,easy_clean,0.0001416019,1.0,0.0002262671,0.0002832038000000203,Boundary-0.5-Clean,clean_normal
57097,Det/images/normal_train/00852853.png,0,02,filename_bucket_1000:852,Normal,easy_clean,0.0001414648,1.0,0.0002624276,0.00028292959999998146,Boundary-0.5-Clean,clean_normal
57098,Det/images/normal_train/00796142.png,0,04,filename_bucket_1000:796,Normal,easy_clean,0.0001410501,1.0,0.0002546353,0.0002821001999999684,Boundary-0.5-Clean,clean_normal
57099,Det/images/normal_train/00826520.png,0,03,filename_bucket_1000:826,Normal,easy_clean,0.0001406241,1.0,0.000286747,0.00028124819999997275,Boundary-0.5-Clean,clean_normal
57100,Det/images/normal_train/00819335.png,0,07,filename_bucket_1000:819,Normal,easy_clean,0.0001404467,1.0,0.0002140836,0.0002808934000000374,Boundary-0.5-Clean,clean_normal
57101,Det/images/normal_train/00412016.png,0,06,filename_bucket_1000:412,Normal,easy_clean,0.00014043,1.0,0.0002061336,0.0002808600000000494,Boundary-0.5-Clean,clean_normal
57102,Det/images/normal_train/00370525.png,0,06,filename_bucket_1000:370,Normal,easy_clean,0.000140314,1.0,0.0002055808,0.0002806279999999495,Boundary-0.5-Clean,clean_normal
57103,Det/images/normal_train/00537680.png,0,09,filename_bucket_1000:537,Normal,easy_clean,0.0001402973,1.0,0.0002268106,0.0002805945999999615,Boundary-0.5-Clean,clean_normal
57104,Det/images/normal_train/00265987.png,0,05,filename_bucket_1000:265,Normal,easy_clean,0.0001402128,1.0,0.0002543982,0.0002804255999999672,Boundary-0.5-Clean,clean_normal
57105,Det/images/normal_train/00530638.png,0,01,filename_bucket_1000:530,Normal,easy_clean,0.0001397567,1.0,0.0003034882,0.0002795133999999866,Boundary-0.5-Clean,clean_normal
57106,Det/images/normal_train/00461148.png,0,02,filename_bucket_1000:461,Normal,easy_clean,0.000139628,1.0,0.0002090719,0.0002792560000000055,Boundary-0.5-Clean,clean_normal
57107,Det/images/normal_train/00576817.png,0,04,filename_bucket_1000:576,Normal,easy_clean,0.0001393978,1.0,0.00025322,0.0002787955999999925,Boundary-0.5-Clean,clean_normal
57108,Det/images/normal_train/00995758.png,0,05,filename_bucket_1000:995,Normal,easy_clean,0.0001392508,1.0,0.0002861374,0.0002785015999999807,Boundary-0.5-Clean,clean_normal
57109,Det/images/normal_train/00824060.png,0,05,filename_bucket_1000:824,Normal,easy_clean,0.0001390537,1.0,0.0002134403,0.000278107400000005,Boundary-0.5-Clean,clean_normal
57110,Det/images/normal_train/00459048.png,0,02,filename_bucket_1000:459,Normal,easy_clean,0.0001388377,1.0,0.0002440697,0.00027767540000001034,Boundary-0.5-Clean,clean_normal
57111,Det/images/normal_train/00272355.png,0,00,filename_bucket_1000:272,Normal,easy_clean,0.0001386612,1.0,0.0002844413,0.00027732240000000186,Boundary-0.5-Clean,clean_normal
57112,Det/images/normal_train/00267109.png,0,07,filename_bucket_1000:267,Normal,easy_clean,0.0001386059,1.0,0.0002315989,0.0002772117999999546,Boundary-0.5-Clean,clean_normal
57113,Det/images/normal_train/00266543.png,0,01,filename_bucket_1000:266,Normal,easy_clean,0.0001384658,1.0,0.0013264875,0.0002769315999999744,Boundary-0.5-Clean,clean_normal
57114,Det/images/normal_train/01230779.png,0,01,filename_bucket_1000:1230,Normal,easy_clean,0.0001383705,1.0,0.001303759,0.00027674099999996926,Boundary-0.5-Clean,clean_normal
57115,Det/images/normal_train/00253949.png,0,09,filename_bucket_1000:253,Normal,easy_clean,0.0001378962,1.0,0.0003423016,0.0002757923999999745,Boundary-0.5-Clean,clean_normal
57116,Det/images/normal_train/00458977.png,0,05,filename_bucket_1000:458,Normal,easy_clean,0.0001373549,1.0,0.0002219045,0.0002747097999999948,Boundary-0.5-Clean,clean_normal
57117,Det/images/normal_train/00565794.png,0,04,filename_bucket_1000:565,Normal,easy_clean,0.0001372674,1.0,0.0002554043,0.0002745347999999481,Boundary-0.5-Clean,clean_normal
57118,Det/images/normal_train/00325316.png,0,00,filename_bucket_1000:325,Normal,easy_clean,0.0001371055,1.0,0.0003715734,0.0002742110000000242,Boundary-0.5-Clean,clean_normal
57119,Det/images/normal_train/00272059.png,0,00,filename_bucket_1000:272,Normal,easy_clean,0.0001370853,1.0,0.0003355562,0.00027417060000001214,Boundary-0.5-Clean,clean_normal
57120,Det/images/normal_train/00175309.png,0,06,filename_bucket_1000:175,Normal,easy_clean,0.0001370505,1.0,0.0003327079,0.0002741010000000266,Boundary-0.5-Clean,clean_normal
57121,Det/images/normal_train/00265111.png,0,05,filename_bucket_1000:265,Normal,easy_clean,0.0001370484,1.0,0.0002309728,0.00027409680000001213,Boundary-0.5-Clean,clean_normal
57122,Det/images/normal_train/00272115.png,0,00,filename_bucket_1000:272,Normal,easy_clean,0.0001369177,1.0,0.000304144,0.00027383540000003315,Boundary-0.5-Clean,clean_normal
57123,Det/images/normal_train/00921139.png,0,02,filename_bucket_1000:921,Normal,easy_clean,0.0001366499,1.0,0.0004644853,0.0002732998000000153,Boundary-0.5-Clean,clean_normal
57124,Det/images/normal_train/00792688.png,0,03,filename_bucket_1000:792,Normal,easy_clean,0.0001365015,1.0,0.0004141447,0.0002730029999999939,Boundary-0.5-Clean,clean_normal
57125,Det/images/normal_train/00266221.png,0,01,filename_bucket_1000:266,Normal,easy_clean,0.0001355877,1.0,0.0007152513,0.00027117539999998996,Boundary-0.5-Clean,clean_normal
57126,Det/images/normal_train/00618808.png,0,04,filename_bucket_1000:618,Normal,easy_clean,0.0001352283,1.0,0.0001556091,0.00027045660000002414,Boundary-0.5-Clean,clean_normal
57127,Det/images/normal_train/00267209.png,0,07,filename_bucket_1000:267,Normal,easy_clean,0.0001348853,1.0,0.0002147723,0.00026977059999999664,Boundary-0.5-Clean,clean_normal
57128,Det/images/normal_train/00850749.png,0,07,filename_bucket_1000:850,Normal,easy_clean,0.0001346758,1.0,0.0001887812,0.0002693515999999674,Boundary-0.5-Clean,clean_normal
57129,Det/images/normal_train/01239117.png,0,04,filename_bucket_1000:1239,Normal,easy_clean,0.0001345966,1.0,0.0002110462,0.00026919319999996194,Boundary-0.5-Clean,clean_normal
57130,Det/images/normal_train/00853438.png,0,00,filename_bucket_1000:853,Normal,easy_clean,0.0001344513,1.0,0.0001989963,0.00026890260000000943,Boundary-0.5-Clean,clean_normal
57131,Det/images/normal_train/00174679.png,0,01,filename_bucket_1000:174,Normal,easy_clean,0.0001340267,1.0,0.0002966589,0.0002680534000000234,Boundary-0.5-Clean,clean_normal
57132,Det/images/normal_train/01241863.png,0,09,filename_bucket_1000:1241,Normal,easy_clean,0.0001338826,1.0,0.0002039905,0.00026776520000004744,Boundary-0.5-Clean,clean_normal
57133,Det/images/normal_train/00924403.png,0,07,filename_bucket_1000:924,Normal,easy_clean,0.0001338794,1.0,0.0008222572,0.000267758799999962,Boundary-0.5-Clean,clean_normal
57134,Det/images/normal_train/00262589.png,0,04,filename_bucket_1000:262,Normal,easy_clean,0.0001337671,1.0,0.0002972917,0.00026753420000003025,Boundary-0.5-Clean,clean_normal
57135,Det/images/normal_train/00267894.png,0,07,filename_bucket_1000:267,Normal,easy_clean,0.0001336691,1.0,0.0002178271,0.0002673382000000224,Boundary-0.5-Clean,clean_normal
57136,Det/images/normal_train/00369958.png,0,03,filename_bucket_1000:369,Normal,easy_clean,0.0001336527,1.0,0.0013589825,0.00026730539999997305,Boundary-0.5-Clean,clean_normal
57137,Det/images/normal_train/00371245.png,0,00,filename_bucket_1000:371,Normal,easy_clean,0.000133396,1.0,0.0002280203,0.0002667920000000157,Boundary-0.5-Clean,clean_normal
57138,Det/images/normal_train/00792525.png,0,03,filename_bucket_1000:792,Normal,easy_clean,0.0001331808,1.0,0.0007259027,0.0002663616000000424,Boundary-0.5-Clean,clean_normal
57139,Det/images/normal_train/00264257.png,0,07,filename_bucket_1000:264,Normal,easy_clean,0.0001330851,1.0,0.0002248046,0.00026617019999997105,Boundary-0.5-Clean,clean_normal
57140,Det/images/normal_train/00849060.png,0,05,filename_bucket_1000:849,Normal,easy_clean,0.0001325053,1.0,0.0002398328,0.0002650105999999486,Boundary-0.5-Clean,clean_normal
57141,Det/images/normal_train/01231735.png,0,09,filename_bucket_1000:1231,Normal,easy_clean,0.0001323074,1.0,0.0002528661,0.0002646147999999515,Boundary-0.5-Clean,clean_normal
57142,Det/images/normal_train/00503309.png,0,03,filename_bucket_1000:503,Normal,easy_clean,0.0001320317,1.0,0.0002997224,0.00026406339999995865,Boundary-0.5-Clean,clean_normal
57143,Det/images/normal_train/00174706.png,0,01,filename_bucket_1000:174,Normal,easy_clean,0.0001316047,1.0,0.0002623975,0.0002632094000000196,Boundary-0.5-Clean,clean_normal
57144,Det/images/normal_train/00854741.png,0,09,filename_bucket_1000:854,Normal,easy_clean,0.0001315025,1.0,0.0002223654,0.00026300499999998284,Boundary-0.5-Clean,clean_normal
57145,Det/images/normal_train/00858970.png,0,01,filename_bucket_1000:858,Normal,easy_clean,0.0001312494,1.0,0.0002717064,0.00026249879999995507,Boundary-0.5-Clean,clean_normal
57146,Det/images/normal_train/00371567.png,0,00,filename_bucket_1000:371,Normal,easy_clean,0.0001310487,1.0,0.0002049258,0.0002620974000000498,Boundary-0.5-Clean,clean_normal
57147,Det/images/normal_train/00264234.png,0,07,filename_bucket_1000:264,Normal,easy_clean,0.0001308756,1.0,0.0002571719,0.0002617512000000488,Boundary-0.5-Clean,clean_normal
57148,Det/images/normal_train/00619044.png,0,04,filename_bucket_1000:619,Normal,easy_clean,0.0001308211,1.0,0.0002260786,0.0002616422000000229,Boundary-0.5-Clean,clean_normal
57149,Det/images/normal_train/00412754.png,0,06,filename_bucket_1000:412,Normal,easy_clean,0.0001307362,1.0,0.0002402278,0.0002614723999999624,Boundary-0.5-Clean,clean_normal
57150,Det/images/normal_train/00493308.png,0,03,filename_bucket_1000:493,Normal,easy_clean,0.0001305424,1.0,0.0002634499,0.0002610847999999777,Boundary-0.5-Clean,clean_normal
57151,Det/images/normal_train/01074474.png,0,04,filename_bucket_1000:1074,Normal,easy_clean,0.0001303353,1.0,0.0003169901,0.0002606706000000125,Boundary-0.5-Clean,clean_normal
