monitor_rank,monitor_group,monitor_group_rank,sample_id,y_true,oof_fold,dynamic_bucket,oof_mean_p_defect,oof_correct_rate,oof_std_p_defect,group_population_size,sampling_rule
897,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,297,Det/images/train/00863867.png,1,7,possible_noise_or_label_issue,0.0203486386,0.0,0.0222096992,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
898,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,298,Det/images/train/00652017.png,1,4,possible_noise_or_label_issue,0.020348646,0.0,0.0349738327,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
899,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,299,Det/images/train/01165739.png,1,6,possible_noise_or_label_issue,0.0203734026,0.0,0.0306026536,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
900,WEAK_DEFECT_CORE_0P5_CLASS_PERCENT,300,Det/images/train/01163932.png,1,8,possible_noise_or_label_issue,0.0204542814,0.0,0.0112253834,300,lowest OOF mean_p_defect covering 0.5 percent of the defect class
901,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,1,Det/images/train/00487999.png,1,1,possible_noise_or_label_issue,0.020482733,0.0,0.0394371736,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
902,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,2,Det/images/train/01117864.png,1,7,possible_noise_or_label_issue,0.0208390205,0.0,0.0419702568,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
903,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,3,Det/images/train/01284261.png,1,0,possible_noise_or_label_issue,0.0213469525,0.0,0.0260377847,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
904,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,4,Det/images/train/01146068.png,1,5,possible_noise_or_label_issue,0.0221043729,0.0,0.018442956,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
905,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,5,Det/images/train/01046587.png,1,3,possible_noise_or_label_issue,0.0225357048,0.005,0.0677649294,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
906,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,6,Det/images/train/01073506.png,1,7,possible_noise_or_label_issue,0.023001558,0.0,0.0150637373,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
907,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,7,Det/images/train/00902539.png,1,4,possible_noise_or_label_issue,0.0234818788,0.005,0.0520356933,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
908,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,8,Det/images/train/00188550.png,1,6,possible_noise_or_label_issue,0.023713289,0.0,0.0147678223,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
909,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,9,Det/images/train/01285977.png,1,8,possible_noise_or_label_issue,0.024187738,0.0,0.0247470098,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
910,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,10,Det/images/train/01170574.png,1,9,possible_noise_or_label_issue,0.0246787432,0.0,0.0190287013,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
911,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,11,Det/images/train/00654062.png,1,2,possible_noise_or_label_issue,0.0253338855,0.0,0.0342770638,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
912,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,12,Det/images/train/00495940.png,1,8,possible_noise_or_label_issue,0.02560247,0.0,0.0418917163,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
913,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,13,Det/images/train/00913076.png,1,7,possible_noise_or_label_issue,0.026167035,0.0,0.0276797526,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
914,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,14,Det/images/train/01297801.png,1,1,possible_noise_or_label_issue,0.0271553574,0.0,0.0382380417,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
915,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,15,Det/images/train/01248261.png,1,6,possible_noise_or_label_issue,0.027746252,0.005,0.0574438962,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
916,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,16,Det/images/train/01128347.png,1,9,possible_noise_or_label_issue,0.0283744699,0.0,0.0224737356,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
917,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,17,Det/images/train/01128626.png,1,9,possible_noise_or_label_issue,0.0291722307,0.0,0.029786554,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
918,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,18,Det/images/train/00477395.png,1,0,possible_noise_or_label_issue,0.0300700133,0.0,0.051463988,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
919,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,19,Det/images/train/00549532.png,1,4,possible_noise_or_label_issue,0.030527361,0.0,0.0344128631,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
920,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,20,Det/images/train/00629804.png,1,9,possible_noise_or_label_issue,0.0310440686,0.0,0.0284423239,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
921,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,21,Det/images/train/01209915.png,1,8,possible_noise_or_label_issue,0.0319702917,0.0,0.0300081324,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
922,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,22,Det/images/train/00564585.png,1,4,possible_noise_or_label_issue,0.0330392726,0.0,0.0507068436,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
923,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,23,Det/images/train/01238809.png,1,4,possible_noise_or_label_issue,0.0338405954,0.01,0.0801531494,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
924,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,24,Det/images/train/00762707.png,1,6,possible_noise_or_label_issue,0.0343837902,0.0,0.0260722581,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
925,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,25,Det/images/train/01284090.png,1,0,possible_noise_or_label_issue,0.0346819809,0.0,0.0315906544,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
926,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,26,Det/images/train/00394813.png,1,5,possible_noise_or_label_issue,0.0351619421,0.01,0.0693073259,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
927,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,27,Det/images/train/01103469.png,1,2,possible_noise_or_label_issue,0.0359053126,0.0,0.0298668252,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
928,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,28,Det/images/train/00575148.png,1,0,possible_noise_or_label_issue,0.0366191425,0.005,0.053391569,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
929,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,29,Det/images/train/01225211.png,1,1,possible_noise_or_label_issue,0.0372793468,0.0,0.0392732102,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
930,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,30,Det/images/train/00257678.png,1,9,possible_noise_or_label_issue,0.0380847306,0.0,0.0415534695,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
931,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,31,Det/images/train/01106884.png,1,0,possible_noise_or_label_issue,0.038401335,0.0,0.0243082014,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
932,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,32,Det/images/train/01191418.png,1,9,possible_noise_or_label_issue,0.0389904477,0.0,0.0375400206,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
933,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,33,Det/images/train/00223924.png,1,6,possible_noise_or_label_issue,0.0394920017,0.01,0.0811222397,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
934,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,34,Det/images/train/01286033.png,1,0,possible_noise_or_label_issue,0.0402649164,0.0,0.0256687139,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
935,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,35,Det/images/train/01162371.png,1,6,possible_noise_or_label_issue,0.0407646595,0.0,0.0303097662,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
936,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,36,Det/images/train/01088865.png,1,0,possible_noise_or_label_issue,0.0414356999,0.0,0.0476674629,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
937,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,37,Det/images/train/01139614.png,1,5,possible_noise_or_label_issue,0.0419635127,0.0,0.0406261205,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
938,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,38,Det/images/train/01208568.png,1,4,possible_noise_or_label_issue,0.0424333854,0.0,0.0327026524,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
939,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,39,Det/images/train/01185258.png,1,2,possible_noise_or_label_issue,0.0428947881,0.0,0.030066587,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
940,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,40,Det/images/train/00997778.png,1,8,possible_noise_or_label_issue,0.0431883826,0.01,0.0942609749,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
941,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,41,Det/images/train/00225302.png,1,1,possible_noise_or_label_issue,0.0436824042,0.0,0.0544350832,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
942,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,42,Det/images/train/01267296.png,1,4,possible_noise_or_label_issue,0.0449596185,0.0,0.0287592216,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
943,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,43,Det/images/train/01149611.png,1,5,possible_noise_or_label_issue,0.0457396144,0.0,0.0426297239,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
944,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,44,Det/images/train/00244604.png,1,7,possible_noise_or_label_issue,0.0462837061,0.0,0.0382477036,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
945,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,45,Det/images/train/00994395.png,1,4,possible_noise_or_label_issue,0.0470913391,0.0,0.016553668,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
946,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,46,Det/images/train/00223803.png,1,6,possible_noise_or_label_issue,0.0475029837,0.005,0.0435363625,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
947,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,47,Det/images/train/01128348.png,1,9,possible_noise_or_label_issue,0.0480297483,0.0,0.035356941,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
948,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,48,Det/images/train/00549576.png,1,4,possible_noise_or_label_issue,0.048828625,0.0,0.0379669336,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
949,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,49,Det/images/train/01064909.png,1,6,possible_noise_or_label_issue,0.0495876889,0.0,0.025424365,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
950,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,50,Det/images/train/00312743.png,1,2,possible_noise_or_label_issue,0.0500879949,0.005,0.0392847981,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
951,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,51,Det/images/train/01138674.png,1,2,possible_noise_or_label_issue,0.0506783412,0.0,0.0624833226,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
952,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,52,Det/images/train/01284251.png,1,0,possible_noise_or_label_issue,0.0511011306,0.005,0.0607875144,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
953,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,53,Det/images/train/01210951.png,1,1,possible_noise_or_label_issue,0.05142337,0.005,0.0623190718,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
954,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,54,Det/images/train/01191967.png,1,9,possible_noise_or_label_issue,0.0520431645,0.0,0.0494956893,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
955,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,55,Det/images/train/01146107.png,1,5,possible_noise_or_label_issue,0.0524208202,0.0,0.0522038094,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
956,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,56,Det/images/train/01142752.png,1,7,possible_noise_or_label_issue,0.0530427002,0.0,0.0486936563,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
957,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,57,Det/images/train/00708955.png,1,3,possible_noise_or_label_issue,0.053632095,0.015,0.1002079837,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
958,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,58,Det/images/train/01222023.png,1,7,possible_noise_or_label_issue,0.0544686055,0.0,0.0458981089,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
959,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,59,Det/images/train/01262111.png,1,0,possible_noise_or_label_issue,0.0551339082,0.0,0.0443891936,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
960,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,60,Det/images/train/00930861.png,1,9,possible_noise_or_label_issue,0.0558576117,0.0,0.0422204137,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
961,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,61,Det/images/train/00833536.png,1,2,possible_noise_or_label_issue,0.0570262226,0.01,0.0678811187,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
962,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,62,Det/images/train/01117808.png,1,7,possible_noise_or_label_issue,0.0584319256,0.0,0.0593024769,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
963,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,63,Det/images/train/01005108.png,1,9,possible_noise_or_label_issue,0.0590307357,0.0,0.0470745959,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
964,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,64,Det/images/train/01093124.png,1,4,possible_noise_or_label_issue,0.060340187,0.01,0.0903750019,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
965,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,65,Det/images/train/00762271.png,1,6,possible_noise_or_label_issue,0.0609778155,0.035,0.1343712479,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
966,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,66,Det/images/train/00548676.png,1,0,possible_noise_or_label_issue,0.0618453876,0.01,0.0733170868,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
967,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,67,Det/images/train/00558775.png,1,6,possible_noise_or_label_issue,0.0631470464,0.0,0.0537984704,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
968,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,68,Det/images/train/01282042.png,1,2,possible_noise_or_label_issue,0.0639165432,0.0,0.0464706295,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
969,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,69,Det/images/train/00453839.png,1,3,possible_noise_or_label_issue,0.0647502735,0.005,0.0632945164,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
970,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,70,Det/images/train/00416763.png,1,5,possible_noise_or_label_issue,0.065278004,0.0,0.0654396728,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
971,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,71,Det/images/train/00751206.png,1,9,possible_noise_or_label_issue,0.0661563204,0.0,0.0390083692,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
972,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,72,Det/images/train/01189182.png,1,5,possible_noise_or_label_issue,0.0668971095,0.0,0.0597004258,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
973,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,73,Det/images/train/01117894.png,1,7,possible_noise_or_label_issue,0.0679911986,0.005,0.062363346,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
974,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,74,Det/images/train/00630520.png,1,3,possible_noise_or_label_issue,0.0685771096,0.01,0.0850280948,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
975,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,75,Det/images/train/01213983.png,1,3,possible_noise_or_label_issue,0.0697430949,0.0,0.0398688448,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
976,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,76,Det/images/train/00625822.png,1,8,possible_noise_or_label_issue,0.0710589972,0.0,0.082504565,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
977,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,77,Det/images/train/01146258.png,1,5,possible_noise_or_label_issue,0.0718878605,0.005,0.0839553849,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
978,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,78,Det/images/train/01076816.png,1,6,possible_noise_or_label_issue,0.0730530216,0.005,0.0583543728,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
979,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,79,Det/images/train/01243918.png,1,0,possible_noise_or_label_issue,0.0743570425,0.0,0.0643696042,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
980,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,80,Det/images/train/01248524.png,1,6,possible_noise_or_label_issue,0.0753235767,0.0,0.05157391,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
981,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,81,Det/images/train/01264568.png,1,8,possible_noise_or_label_issue,0.0762255106,0.0,0.0395546448,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
982,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,82,Det/images/train/00471130.png,1,0,possible_noise_or_label_issue,0.0771149609,0.01,0.0962766881,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
983,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,83,Det/images/train/00901747.png,1,6,possible_noise_or_label_issue,0.0780182262,0.035,0.1366489659,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
984,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,84,Det/images/train/01053458.png,1,5,possible_noise_or_label_issue,0.079086505,0.01,0.1044582448,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
985,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,85,Det/images/train/01281965.png,1,5,possible_noise_or_label_issue,0.0799827624,0.0,0.0573592198,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
986,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,86,Det/images/train/01222024.png,1,7,possible_noise_or_label_issue,0.0811584383,0.005,0.0714809923,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
987,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,87,Det/images/train/01103189.png,1,2,possible_noise_or_label_issue,0.0827857029,0.0,0.0552271335,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
988,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,88,Det/images/train/01192512.png,1,9,possible_noise_or_label_issue,0.0835189544,0.0,0.0506169258,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
989,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,89,Det/images/train/00913075.png,1,7,possible_noise_or_label_issue,0.0841871334,0.0,0.0403949103,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
990,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,90,Det/images/train/00178661.png,1,2,possible_noise_or_label_issue,0.0850705072,0.0,0.0523497974,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
991,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,91,Det/images/train/00717614.png,1,0,possible_noise_or_label_issue,0.0867465664,0.0,0.0714058716,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
992,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,92,Det/images/train/00872960.png,1,3,possible_noise_or_label_issue,0.0881924702,0.005,0.0906125575,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
993,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,93,Det/images/train/01200021.png,1,4,possible_noise_or_label_issue,0.0892204375,0.0,0.0375979356,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
994,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,94,Det/images/train/01097454.png,1,9,possible_noise_or_label_issue,0.0908113675,0.0,0.0505648014,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
995,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,95,Det/images/train/01023457.png,1,0,possible_noise_or_label_issue,0.0917219167,0.0,0.0676285608,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
996,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,96,Det/images/train/01169914.png,1,8,possible_noise_or_label_issue,0.0926684458,0.02,0.0959830639,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
997,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,97,Det/images/train/01191656.png,1,9,possible_noise_or_label_issue,0.0937953735,0.0,0.0713145729,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
998,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,98,Det/images/train/01172273.png,1,7,possible_noise_or_label_issue,0.0949821374,0.0,0.0498936921,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
999,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,99,Det/images/train/00892934.png,1,9,possible_noise_or_label_issue,0.0957667193,0.04,0.1438939312,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1000,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,100,Det/images/train/01283924.png,1,6,possible_noise_or_label_issue,0.0973539649,0.0,0.058145677,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1001,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,101,Det/images/train/01154089.png,1,1,possible_noise_or_label_issue,0.0989278991,0.0,0.0367800781,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1002,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,102,Det/images/train/00988285.png,1,7,possible_noise_or_label_issue,0.0996608084,0.005,0.055675752,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1003,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,103,Det/images/train/01215127.png,1,2,possible_noise_or_label_issue,0.1008014594,0.01,0.081294742,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1004,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,104,Det/images/train/01191742.png,1,9,possible_noise_or_label_issue,0.1019001812,0.005,0.0926751207,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
1005,WEAK_DEFECT_BUFFER_0P5_TO_5_CLASS_PERCENT_STRATIFIED,105,Det/images/train/01152575.png,1,8,possible_noise_or_label_issue,0.1023684825,0.015,0.1026551136,2700,equal-rank strata from the 0.5 to 5 percent weak-defect tail
